,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,name,dog_stage,favorite_count,retweet_count,breed_prediction,confidence
1465,680913438424612864,,,2015-12-27 00:49:49,Twitter for iPhone,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. ,,,,https://twitter.com/dog_rates/status/680913438424612864/photo/1,11.0,Griswold,None,2564,685,Pomeranian,0.615678
1466,680889648562991104,,,2015-12-26 23:15:17,Twitter for iPhone,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. ,,,,https://twitter.com/dog_rates/status/680889648562991104/photo/1,9.0,Cheesy,None,1895,406,Shetland_sheepdog,0.876337
1467,680836378243002368,,,2015-12-26 19:43:36,Twitter for iPhone,This is Ellie. She's secretly ferocious. ,,,,"https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1,https://twitter.com/dog_rates/status/680836378243002368/photo/1",12.0,Ellie,Pupper,3699,1483,Pembroke,0.427781
1468,680805554198020098,,,2015-12-26 17:41:07,Vine - Make a Scene,This guy's dog broke. So sad. ,,,,https://vine.co/v/iAP0Ugzi2PO,9.0,,None,2322,736,,
1469,680801747103793152,,,2015-12-26 17:25:59,Twitter for iPhone,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All ,,,,https://twitter.com/dog_rates/status/680801747103793152/photo/1,10.0,,None,2545,910,pug,0.99672
1470,680798457301471234,,,2015-12-26 17:12:55,Twitter for iPhone,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. ,,,,https://twitter.com/dog_rates/status/680798457301471234/photo/1,6.0,Moofasa,None,3072,1154,,
1471,680609293079592961,,,2015-12-26 04:41:15,Twitter for iPhone,This is Brody. That is his chair. He loves his chair. Never leaves it. ,,,,https://twitter.com/dog_rates/status/680609293079592961/photo/1,9.0,Brody,None,2830,792,French_bulldog,0.700764
1472,680583894916304897,,,2015-12-26 03:00:19,Twitter for iPhone,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. ,,,,"https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1,https://twitter.com/dog_rates/status/680583894916304897/photo/1",8.0,Penny,None,3869,1477,,
1473,680497766108381184,,,2015-12-25 21:18:05,Twitter for iPhone,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. ,,,,https://twitter.com/dog_rates/status/680497766108381184/photo/1,12.0,Percy,None,4553,2119,Chihuahua,0.538354
1474,680494726643068929,,,2015-12-25 21:06:00,Twitter for iPhone,Here we have uncovered an entire battalion of holiday puppers. Average of .,,,,https://twitter.com/dog_rates/status/680494726643068929/photo/1,26.0,,None,1839,531,kuvasz,0.438627
1475,680473011644985345,,,2015-12-25 19:39:43,Twitter for iPhone,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. ",,,,https://twitter.com/dog_rates/status/680473011644985345/photo/1,10.0,Hector,Pupper,2715,826,Lakeland_terrier,0.796694
1476,680440374763077632,,,2015-12-25 17:30:01,Twitter for iPhone,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. ,,,,https://twitter.com/dog_rates/status/680440374763077632/video/1,11.0,,None,1552,553,,
1477,680221482581123072,,,2015-12-25 03:00:14,Twitter for iPhone,This is CeCe. She's patiently waiting for Santa. ,,,,https://twitter.com/dog_rates/status/680221482581123072/photo/1,10.0,CeCe,None,1563,322,,
1478,680206703334408192,,,2015-12-25 02:01:30,Twitter for iPhone,I hope everyone enjoys this picture as much as I do. This is Toby. ,,,,https://twitter.com/dog_rates/status/680206703334408192/photo/1,12.0,Toby,None,3042,1297,,
1479,680191257256136705,,,2015-12-25 01:00:07,Twitter for iPhone,Here's a sleepy Christmas pupper ,,,,https://twitter.com/dog_rates/status/680191257256136705/photo/1,11.0,,Pupper,2300,566,Brittany_spaniel,0.7332529999999999
1480,680176173301628928,,,2015-12-25 00:00:11,Twitter for iPhone,This pupper is patiently waiting to scare the shit out of Santa. ,,,,https://twitter.com/dog_rates/status/680176173301628928/photo/1,10.0,,Pupper,4186,1726,,
1481,680161097740095489,,,2015-12-24 23:00:17,Twitter for iPhone,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. ,,,,https://twitter.com/dog_rates/status/680161097740095489/photo/1,12.0,Goliath,None,2479,807,bluetick,0.268681
1482,680145970311643136,,,2015-12-24 22:00:10,Twitter for iPhone,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. ,,,,"https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1,https://twitter.com/dog_rates/status/680145970311643136/photo/1",10.0,Kawhi,Pupper,3879,1921,miniature_poodle,0.457117
1483,680130881361686529,,,2015-12-24 21:00:12,Twitter for iPhone,This is Reggie. His Santa hat is a little big. ,,,,https://twitter.com/dog_rates/status/680130881361686529/photo/1,10.0,Reggie,None,2462,1049,Maltese_dog,0.199121
1484,680115823365742593,,,2015-12-24 20:00:22,Twitter for iPhone,This is Ozzy. He woke up  minutes before he had to be ready for the Christmas party. ,,,,https://twitter.com/dog_rates/status/680115823365742593/photo/1,9.0,Ozzy,None,2910,1007,pug,0.999365
1485,680100725817409536,,,2015-12-24 19:00:23,TweetDeck,This pupper is not coming inside until she catches a snowflake on her tongue. ,,,,https://twitter.com/dog_rates/status/680100725817409536/photo/1,11.0,,Pupper,3818,1512,golden_retriever,0.6989609999999999
1486,680085611152338944,,,2015-12-24 18:00:19,TweetDeck,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. ,,,,"https://twitter.com/dog_rates/status/680085611152338944/photo/1,https://twitter.com/dog_rates/status/680085611152338944/photo/1,https://twitter.com/dog_rates/status/680085611152338944/photo/1",12.0,by,None,13713,9811,,
1487,680070545539371008,,,2015-12-24 17:00:27,TweetDeck,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. ,,,,https://twitter.com/dog_rates/status/680070545539371008/photo/1,9.0,Emmie,None,2759,967,Shih-Tzu,0.121811
1488,680055455951884288,,,2015-12-24 16:00:30,TweetDeck,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so ",,,,https://twitter.com/dog_rates/status/680055455951884288/photo/1,10.0,Sammy,None,17936,7875,Samoyed,0.995466
1489,679877062409191424,,,2015-12-24 04:11:37,Twitter for iPhone,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. ,,,,https://twitter.com/dog_rates/status/679877062409191424/photo/1,5.0,Penelope,None,2108,707,,
1490,679872969355714560,,,2015-12-24 03:55:21,Vine - Make a Scene,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen ,,,,https://vine.co/v/iAAxTbj1UAM,10.0,Rocco,None,2322,731,,
1491,679862121895714818,,,2015-12-24 03:12:15,Twitter for iPhone,"""Dammit hooman I'm jus trynna lik the fler"" ",,,,https://twitter.com/dog_rates/status/679862121895714818/photo/1,11.0,,None,2632,687,EntleBucher,0.5232060000000001
1492,679854723806179328,,,2015-12-24 02:42:51,Twitter for iPhone,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. ,,,,https://twitter.com/dog_rates/status/679854723806179328/photo/1,7.0,Bruce,None,3078,1358,chow,0.00230739
1493,679844490799091713,,,2015-12-24 02:02:12,Twitter for iPhone,This is Willie. He's floating away and needs your assistance. Please someone help Willie. ,,,,https://twitter.com/dog_rates/status/679844490799091713/photo/1,10.0,Willie,None,2543,861,Airedale,0.903832
1494,679828447187857408,,,2015-12-24 00:58:27,Twitter for iPhone,Everybody look at this beautiful pupper ,,,,"https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1,https://twitter.com/dog_rates/status/679828447187857408/photo/1",13.0,,Pupper,38946,15465,Chihuahua,0.346545
1495,679777920601223168,,,2015-12-23 21:37:40,Twitter for iPhone,This is Rinna. She's melting. ,,,,https://twitter.com/dog_rates/status/679777920601223168/photo/1,10.0,Rinna,Pupper,3320,1243,bloodhound,0.5288189999999999
1496,679736210798047232,,,2015-12-23 18:51:56,Twitter for iPhone,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. ,,,,https://twitter.com/dog_rates/status/679736210798047232/photo/1,9.0,,None,2252,886,French_bulldog,0.319139
1497,679729593985699840,,,2015-12-23 18:25:38,Twitter for iPhone,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. ,,,,https://twitter.com/dog_rates/status/679729593985699840/photo/1,8.0,Hunter,None,2317,910,West_Highland_white_terrier,0.0935148
1498,679722016581222400,,,2015-12-23 17:55:32,Twitter for iPhone,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. ,,,,https://twitter.com/dog_rates/status/679722016581222400/photo/1,8.0,Mike,None,1778,521,boxer,0.459604
1499,679530280114372609,,,2015-12-23 05:13:38,Twitter for iPhone,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. ,,,,https://twitter.com/dog_rates/status/679530280114372609/photo/1,7.0,a,None,5109,2287,dalmatian,0.750256
1500,679527802031484928,,,2015-12-23 05:03:47,Twitter for iPhone,This little pupper just arrived. ,,,,https://twitter.com/dog_rates/status/679527802031484928/photo/1,11.0,,Pupper,2845,804,,
1501,679511351870550016,,,2015-12-23 03:58:25,Twitter for iPhone,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. ,,,,https://twitter.com/dog_rates/status/679511351870550016/photo/1,7.0,William,None,3618,1425,Chihuahua,0.761972
1502,679503373272485890,,,2015-12-23 03:26:43,Twitter for iPhone,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it ,,,,https://twitter.com/dog_rates/status/679503373272485890/photo/1,8.0,Dwight,Pupper,3401,1635,,
1503,679475951516934144,,,2015-12-23 01:37:45,Twitter for iPhone,This is Evy. She doesn't want to be a Koala. ,,,,https://twitter.com/dog_rates/status/679475951516934144/photo/1,9.0,Evy,None,2252,707,Maltese_dog,0.145742
1504,679462823135686656,,,2015-12-23 00:45:35,Twitter for iPhone,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. ,,,,https://twitter.com/dog_rates/status/679462823135686656/photo/1,11.0,Hurley,None,34153,20799,toy_poodle,0.62178
1505,679405845277462528,,,2015-12-22 20:59:10,Vine - Make a Scene,Crazy unseen footage from Jurassic Park. ,,,,https://vine.co/v/iKVFEigMLxP,10.0,,None,2555,1335,,
1506,679158373988876288,,,2015-12-22 04:35:49,Twitter for iPhone,This is Rubio. He has too much skin. ,,,,https://twitter.com/dog_rates/status/679158373988876288/photo/1,11.0,Rubio,None,23088,8950,pug,0.27220500000000003
1507,679148763231985668,,,2015-12-22 03:57:37,Twitter for iPhone,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... ,,,,https://twitter.com/dog_rates/status/679148763231985668/photo/1,8.0,,None,2971,1136,Italian_greyhound,0.302685
1508,679132435750195208,,,2015-12-22 02:52:45,Twitter for iPhone,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. ,,,,https://twitter.com/dog_rates/status/679132435750195208/photo/1,10.0,Louis,None,3179,1281,Scottish_deerhound,0.19461
1509,679111216690831360,,,2015-12-22 01:28:25,Twitter for iPhone,This is officially the greatest yawn of all time. ,,,,https://twitter.com/dog_rates/status/679111216690831360/video/1,12.0,officially,None,6400,2830,kelpie,0.189423
1510,679062614270468097,,,2015-12-21 22:15:18,Twitter for iPhone,This is Chompsky. He lives up to his name. ,,,,"https://twitter.com/dog_rates/status/679062614270468097/photo/1,https://twitter.com/dog_rates/status/679062614270468097/photo/1",11.0,Chompsky,None,18349,9084,schipperke,0.0455186
1511,679047485189439488,,,2015-12-21 21:15:11,Twitter for iPhone,This dog doesn't know how to stairs. Quite tragic really. ,,,,https://twitter.com/dog_rates/status/679047485189439488/photo/1,9.0,,None,2415,757,golden_retriever,0.00293035
1512,679001094530465792,,,2015-12-21 18:10:50,Vine - Make a Scene,This is Rascal. He's paddling an imaginary canoe. ,,,,https://vine.co/v/iKIwAzEatd6,11.0,Rascal,None,3024,1358,,
1513,678991772295516161,,,2015-12-21 17:33:48,Twitter for iPhone,If your Monday isn't going so well just take a look at this. Both ,,,,https://twitter.com/dog_rates/status/678991772295516161/photo/1,12.0,,None,2496,1294,Eskimo_dog,0.330216
1514,678969228704284672,,,2015-12-21 16:04:13,Twitter for iPhone,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood ,,,,https://twitter.com/dog_rates/status/678969228704284672/photo/1,11.0,Lola,None,1755,512,Labrador_retriever,0.680251
1515,678800283649069056,,,2015-12-21 04:52:53,Twitter for iPhone,Here's a pupper with some mean tan lines. Snazzy sweater though ,,,,https://twitter.com/dog_rates/status/678800283649069056/photo/1,12.0,,Pupper,2759,992,Labrador_retriever,0.213673
1516,678798276842360832,,,2015-12-21 04:44:55,Twitter for iPhone,This is Linda. She fucking hates trees. ,,,,https://twitter.com/dog_rates/status/678798276842360832/photo/1,7.0,Linda,None,3733,1309,Airedale,0.583122
1517,678774928607469569,,,2015-12-21 03:12:08,Twitter for iPhone,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. ,,,,https://twitter.com/dog_rates/status/678774928607469569/photo/1,11.0,Tug,None,2980,1016,Pembroke,0.194681
1518,678767140346941444,,,2015-12-21 02:41:11,Twitter for iPhone,This is Mia. She makes awful decisions. ,,,,https://twitter.com/dog_rates/status/678767140346941444/photo/1,8.0,Mia,None,3782,1516,,
1519,678764513869611008,,,2015-12-21 02:30:45,Twitter for iPhone,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" ",,,,https://twitter.com/dog_rates/status/678764513869611008/photo/1,10.0,Wilson,None,1747,529,Irish_terrier,0.696646
1520,678755239630127104,,,2015-12-21 01:53:54,Twitter for iPhone,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. ,,,,https://twitter.com/dog_rates/status/678755239630127104/photo/1,10.0,Dash,None,7654,3660,malamute,0.606654
1521,678740035362037760,,,2015-12-21 00:53:29,Twitter for iPhone,Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. ,,,,https://twitter.com/dog_rates/status/678740035362037760/photo/1,6.0,Tango,None,4019,1886,beagle,0.0225251
1522,678708137298427904,,,2015-12-20 22:46:44,Vine - Make a Scene,Here we are witnessing a wild field pupper. Lost his wallet in there. Rather unfortunate. ,,,,https://vine.co/v/eQjxxYaQ60K,10.0,,Pupper,5961,2684,,
1523,678675843183484930,,,2015-12-20 20:38:24,Twitter for iPhone,Exotic pup here. Tail long af. Throat looks swollen. Might breathe fire. Exceptionally unfluffy ,,,,https://twitter.com/dog_rates/status/678675843183484930/photo/1,2.0,,None,3075,1640,,
1524,678643457146150913,,,2015-12-20 18:29:43,Twitter for iPhone,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. ,,,,https://twitter.com/dog_rates/status/678643457146150913/photo/1,10.0,Grizz,None,2201,473,Labrador_retriever,0.33875700000000003
1525,678446151570427904,,,2015-12-20 05:25:42,Twitter for iPhone,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. ,,,,https://twitter.com/dog_rates/status/678446151570427904/photo/1,10.0,,None,4271,1739,Staffordshire_bullterrier,0.284492
1526,678424312106393600,,,2015-12-20 03:58:55,Twitter for iPhone,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. ,,,,https://twitter.com/dog_rates/status/678424312106393600/photo/1,2.0,Crystal,None,5803,2812,Maltese_dog,0.759945
1527,678410210315247616,,,2015-12-20 03:02:53,Twitter for iPhone,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. ,,,,https://twitter.com/dog_rates/status/678410210315247616/photo/1,10.0,Jerome,None,4545,2011,schipperke,0.145877
1528,678399652199309312,,,2015-12-20 02:20:55,Twitter for iPhone,This made my day. ,,,,https://twitter.com/dog_rates/status/678399652199309312/video/1,12.0,,None,61273,30127,Bedlington_terrier,0.0150472
1529,678396796259975168,,,2015-12-20 02:09:34,Twitter for iPhone,These little fellas have opposite facial expressions. Both ,,,,"https://twitter.com/dog_rates/status/678396796259975168/photo/1,https://twitter.com/dog_rates/status/678396796259975168/photo/1",12.0,,None,1697,463,Pembroke,0.95618
1530,678389028614488064,,,2015-12-20 01:38:42,Twitter for iPhone,"This is Bella. She just learned that her final grade in chem was a . 
poor pupper ",,,,https://twitter.com/dog_rates/status/678389028614488064/photo/1,11.0,Bella,Pupper,1995,463,miniature_pinscher,0.516284
1531,678380236862578688,,,2015-12-20 01:03:46,Twitter for iPhone,This is Crumpet. He underestimated the snow. Quickly retreating. ,,,,https://twitter.com/dog_rates/status/678380236862578688/photo/1,10.0,Crumpet,None,2603,990,Samoyed,0.0476014
1532,678341075375947776,,,2015-12-19 22:28:09,Twitter for iPhone,This pupper likes tape. ,,,,https://twitter.com/dog_rates/status/678341075375947776/photo/1,12.0,,Pupper,1853,593,golden_retriever,0.853284
1533,678334497360859136,,,2015-12-19 22:02:01,Twitter for iPhone,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks ,,,,https://twitter.com/dog_rates/status/678334497360859136/photo/1,10.0,Rosie,None,1387,295,Norfolk_terrier,0.378643
1534,678278586130948096,,,2015-12-19 18:19:51,Twitter for iPhone,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. ,,,,https://twitter.com/dog_rates/status/678278586130948096/photo/1,10.0,,Pupper,12281,6682,Maltese_dog,0.897841
1535,678255464182861824,,,2015-12-19 16:47:58,Twitter for iPhone,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). ,,,,https://twitter.com/dog_rates/status/678255464182861824/photo/1,9.0,Jessifer,None,1695,408,Chihuahua,0.613819
1536,678021115718029313,,,2015-12-19 01:16:45,Twitter for iPhone,This is Reese. He likes holding hands. ,,,,https://twitter.com/dog_rates/status/678021115718029313/photo/1,12.0,Reese,None,14703,6992,miniature_pinscher,0.822048
1537,677961670166224897,,,2015-12-18 21:20:32,Vine - Make a Scene,This is Izzy. She's showing off the dance moves she's been working on. ,,,,https://vine.co/v/iKuMDuYV0aZ,11.0,Izzy,None,3633,1840,,
1538,677918531514703872,,,2015-12-18 18:29:07,Twitter for iPhone,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both ",,,,https://twitter.com/dog_rates/status/677918531514703872/photo/1,10.0,,None,1443,447,Eskimo_dog,0.199347
1539,677895101218201600,,,2015-12-18 16:56:01,Twitter for iPhone,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... ,,,,https://twitter.com/dog_rates/status/677895101218201600/photo/1,9.0,,None,5163,2332,dalmatian,0.550702
1540,677716515794329600,,,2015-12-18 05:06:23,Twitter for iPhone,IT'S PUPPERGEDDON. Total of ,,,,https://twitter.com/dog_rates/status/677716515794329600/photo/1,12.0,,None,3259,1072,chow,0.0254378
1541,677700003327029250,,,2015-12-18 04:00:46,Twitter for iPhone,This is Ralph. He's an interpretive dancer. ,,,,https://twitter.com/dog_rates/status/677700003327029250/photo/1,10.0,Ralph,None,3614,1576,Siberian_husky,0.120849
1542,677698403548192770,,,2015-12-18 03:54:25,Twitter for iPhone,This is Sadie. She got her holidays confused. ,,,,https://twitter.com/dog_rates/status/677698403548192770/photo/1,9.0,Sadie,None,1305,351,Shih-Tzu,0.916645
1543,677687604918272002,,,2015-12-18 03:11:30,Twitter for iPhone,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. ,,,,https://twitter.com/dog_rates/status/677687604918272002/photo/1,11.0,,None,2634,925,Pembroke,0.573047
1544,677673981332312066,,,2015-12-18 02:17:22,Twitter for iPhone,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. ,,,,https://twitter.com/dog_rates/status/677673981332312066/photo/1,9.0,,None,3557,1641,Maltese_dog,0.817908
1545,677662372920729601,,,2015-12-18 01:31:14,Twitter for iPhone,In honor of the new Star Wars movie. Here's Yoda pug. ,,,,https://twitter.com/dog_rates/status/677662372920729601/photo/1,12.0,,None,2085,1070,,
1546,677644091929329666,,,2015-12-18 00:18:36,Twitter for iPhone,This is a dog swinging. I really enjoyed it so I hope you all do as well. ,,,,https://twitter.com/dog_rates/status/677644091929329666/video/1,11.0,a,None,2005,872,Chihuahua,0.626236
1547,677573743309385728,,,2015-12-17 19:39:03,Twitter for iPhone,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. ,,,,"https://twitter.com/dog_rates/status/677573743309385728/photo/1,https://twitter.com/dog_rates/status/677573743309385728/photo/1",10.0,Sandy,None,2279,804,,
1548,677565715327688705,,,2015-12-17 19:07:09,Twitter for iPhone,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables ,,,,https://twitter.com/dog_rates/status/677565715327688705/photo/1,6.0,,None,1375,503,basset,0.397295
1549,677557565589463040,,,2015-12-17 18:34:46,Twitter for iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives. ,,,,https://twitter.com/dog_rates/status/677557565589463040/photo/1,10.0,,Pupper,2601,1279,Shih-Tzu,0.249017
1550,677547928504967168,,,2015-12-17 17:56:29,Twitter for iPhone,Not much to say here. I just think everyone needs to see this. ,,,,https://twitter.com/dog_rates/status/677547928504967168/photo/1,12.0,,None,7408,3984,American_Staffordshire_terrier,0.914978
1551,677530072887205888,,,2015-12-17 16:45:31,Twitter for iPhone,Say hello to Axel. He's a Black Chevy Pinot on wheels.  to  in . seconds (if downhill). ,,,,https://twitter.com/dog_rates/status/677530072887205888/photo/1,9.0,Axel,None,1132,245,Staffordshire_bullterrier,0.6892590000000001
1552,677335745548390400,,,2015-12-17 03:53:20,Vine - Make a Scene,Downright inspiring ,,,,https://vine.co/v/hbLbH77Ar67,12.0,,None,3256,1962,,
1553,677334615166730240,,,2015-12-17 03:48:51,Twitter for iPhone,This dog gave up mid jump. ,,,,"https://twitter.com/dog_rates/status/677334615166730240/photo/1,https://twitter.com/dog_rates/status/677334615166730240/photo/1",9.0,,None,1447,322,Lakeland_terrier,0.859392
1554,677331501395156992,,,2015-12-17 03:36:28,Twitter for iPhone,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. ,,,,https://twitter.com/dog_rates/status/677331501395156992/photo/1,9.0,Humphrey,None,1160,261,beagle,0.313464
1555,677328882937298944,,,2015-12-17 03:26:04,Twitter for iPhone,This is Derek. All the dogs adore Derek. He's a great guy. ,,,,https://twitter.com/dog_rates/status/677328882937298944/photo/1,10.0,Derek,None,3871,1643,kelpie,0.0290541
1556,677314812125323265,,,2015-12-17 02:30:09,Twitter for iPhone,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. ",,,,"https://twitter.com/dog_rates/status/677314812125323265/photo/1,https://twitter.com/dog_rates/status/677314812125323265/photo/1",10.0,Tassy,None,1752,592,Blenheim_spaniel,0.924127
1557,677301033169788928,,,2015-12-17 01:35:24,Twitter for iPhone,This is Juckson. He's totally on his way to a nascar race. ,,,,https://twitter.com/dog_rates/status/677301033169788928/photo/1,5.0,Juckson,None,1328,455,Japanese_spaniel,0.6611779999999999
1558,677269281705472000,,,2015-12-16 23:29:14,Twitter for iPhone,This is the happiest pupper I've ever seen. ,,,,https://twitter.com/dog_rates/status/677269281705472000/photo/1,10.0,the,Pupper,2118,776,Shetland_sheepdog,0.656616
1559,677228873407442944,,,2015-12-16 20:48:40,Twitter for iPhone,Say hello to Chuq. He just wants to fit in. ,,,,https://twitter.com/dog_rates/status/677228873407442944/photo/1,11.0,Chuq,None,3776,1795,,
1560,677187300187611136,,,2015-12-16 18:03:28,Twitter for iPhone,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. ,,,,https://twitter.com/dog_rates/status/677187300187611136/photo/1,9.0,,None,2912,1005,English_setter,0.282396
1561,676975532580409345,,,2015-12-16 04:01:59,Twitter for iPhone,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. ,,,,https://twitter.com/dog_rates/status/676975532580409345/photo/1,11.0,Cooper,None,2953,1175,malamute,0.363257
1562,676957860086095872,,,2015-12-16 02:51:45,Twitter for iPhone,,,,,https://twitter.com/dog_rates/status/676957860086095872/video/1,10.0,,None,2345,889,Labrador_retriever,0.772423
1563,676949632774234114,,,2015-12-16 02:19:04,Twitter for iPhone,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. ,,,,https://twitter.com/dog_rates/status/676949632774234114/photo/1,8.0,Tyrus,None,1377,431,Welsh_springer_spaniel,0.206479
1564,676948236477857792,,,2015-12-16 02:13:31,Twitter for iPhone,This is Karl. Karl thinks he's slick. ,,,,https://twitter.com/dog_rates/status/676948236477857792/photo/1,6.0,Karl,None,2309,958,,
1565,676946864479084545,,,2015-12-16 02:08:04,Twitter for iPhone,This pups goal was to get all four feet as close to each other as possible. Valiant effort ,,,,https://twitter.com/dog_rates/status/676946864479084545/photo/1,12.0,,None,1811,415,Pekinese,0.752707
1566,676942428000112642,,,2015-12-16 01:50:26,Twitter for iPhone,Who leaves the last cupcake just sitting there? ,,,,https://twitter.com/dog_rates/status/676942428000112642/photo/1,9.0,,None,2213,839,,
1567,676936541936185344,,,2015-12-16 01:27:03,Twitter for iPhone,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. ,,,,https://twitter.com/dog_rates/status/676936541936185344/photo/1,8.0,,Pupper,13537,5387,Chesapeake_Bay_retriever,0.5452859999999999
1568,676916996760600576,,,2015-12-16 00:09:23,Vine - Make a Scene,Super speedy pupper. Does not go gentle into that goodnight. ,,,,https://vine.co/v/imJ0BdZOJTw,10.0,,Pupper,3162,1959,,
1569,676897532954456065,,,2015-12-15 22:52:02,Twitter for iPhone,Exotic handheld dog here. Appears unathletic. Feet look deadly. Can be thrown a great distance. ,,,,https://twitter.com/dog_rates/status/676897532954456065/photo/1,5.0,,None,2386,798,,
1570,676864501615042560,,,2015-12-15 20:40:47,Twitter for iPhone,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. ,,,,https://twitter.com/dog_rates/status/676864501615042560/photo/1,10.0,Ash,None,2236,784,Chesapeake_Bay_retriever,0.371146
1571,676821958043033607,,,2015-12-15 17:51:44,Twitter for iPhone,Finally some constructive political change in this country. ,,,,"https://twitter.com/dog_rates/status/676821958043033607/photo/1,https://twitter.com/dog_rates/status/676821958043033607/photo/1",11.0,,None,24607,17122,Great_Pyrenees,0.8698040000000001
1572,676819651066732545,,,2015-12-15 17:42:34,Twitter for iPhone,Watch out Airbud. This pupper is also good at the sports. ,,,,"https://twitter.com/dog_rates/status/676819651066732545/photo/1,https://twitter.com/dog_rates/status/676819651066732545/photo/1",12.0,,Pupper,1917,725,Labrador_retriever,0.0394646
1573,676811746707918848,,,2015-12-15 17:11:09,Twitter for iPhone,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. ,,,,https://twitter.com/dog_rates/status/676811746707918848/photo/1,9.0,Penny,None,1507,460,Chihuahua,0.440916
